#EXPORTTYPE:                 ;DATA ALL                                  
#FILE:                       ;D10_enthalpy_2kmin_Tg.ngb-sdg             
#FORMAT:                     ;NETZSCH5                                  
#FTYPE:                      ;ASCII                                     
#IDENTITY:                   ;D10_enthalpy_2kmin_Tg                     
#DECIMAL:                    ;POINT                                     
#SEPARATOR:                  ;SEMICOLON                                 
#MTYPE:                      ;TMDSC                                     
#MSUBTYPE:                   ;DSC(raw)                                  
#INSTRUMENT:                 ;NETZSCH DSC 214                           
#PROJECT:                    ;PhD_jkjjo                                 
#DATE/TIME:                  ;16-05-2023 14:49:39 (UTC+2)               
#CORR. FILE:                 ;                                          
#TEMPCAL:                    ;applied                                   
#SENSITIVITY:                ;applied                                   
#LABORATORY:                 ;DTU Wind COM                              
#OPERATOR:                   ;Jesper                                    
#REMARK:                     ;SW2519-1BS1A - Enthalpy of fusion + Tg_inf
#SAMPLE:                     ;D10                                       
#SAMPLE MASS /mg:            ;19.2                                      
#MATERIAL:                   ;Epoxy                                     
#REFERENCE:                  ;Empty Pan                                 
#REFERENCE MASS /mg:         ;0                                         
#TYPE OF CRUCIBLE:           ;Concavus Pan Al, pierced lid              
#SAMPLE CRUCIBLE MASS /mg:   ;50.7                                      
#REFERENCE CRUCIBLE MASS /mg:;51.1                                      
#M.RANGE /‘V:                ;5000                                      
#TAU-R:                      ;---                                       
#CORR. CODE:                 ;000                                       
#EXO:                        ;-1                                        
#RANGE:                      ;-40›C..280›C/-50.0..2.0K/min-M/30/0.0..0.4
#SEGMENT:                    ;S1-6/6                                    
#SEG. 1:                     ;25›C/5.0(K/min)/-40›C                     
#SEG. 2:                     ;-40›C/00:05/-40›C                         
#SEG. 3:                     ;-40›C/2.0(K/min)/280›C                    
#SEG. 4:                     ;280›C/50.0(K/min)/20›C                    
#SEG. 5:                     ;20›C/00:01/20›C                           
#SEG. 6:                     ;20›C/2.0(K/min)/280›C-M/30/0.4            

##Temp./›C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
266.78400;307.76500;-3.136593e-002;3.14267;6
266.79901;307.76833;-3.011175e-002;3.14262;6
266.81500;307.77167;-2.864239e-002;3.14257;6
266.82999;307.77500;-2.705931e-002;3.14252;6
266.84799;307.77833;-2.526074e-002;3.14247;6
266.86499;307.78167;-2.333580e-002;3.14241;6
266.88400;307.78500;-2.127141e-002;3.14235;6
266.90100;307.78833;-1.906814e-002;3.14230;6
266.92001;307.79167;-1.672541e-002;3.14224;6
266.94000;307.79500;-1.425601e-002;3.14218;6
266.95999;307.79833;-1.162213e-002;3.14212;6
266.98001;307.80167;-8.861725e-003;3.14205;6
267.00000;307.80500;-5.936837e-003;3.14199;6
267.02100;307.80833;-2.897919e-003;3.14193;6
267.04300;307.81167; 2.297319e-004;3.14186;6
267.06299;307.81500; 3.483635e-003;3.14180;6
267.08600;307.81833; 6.877163e-003;3.14172;6
267.10800;307.82167; 1.040974e-002;3.14166;6
267.13000;307.82500; 1.394237e-002;3.14159;6
267.15399;307.82833; 1.756388e-002;3.14151;6
267.17599;307.83167; 2.127371e-002;3.14144;6
267.20001;307.83500; 2.509772e-002;3.14137;6
267.22299;307.83833; 2.904815e-002;3.14130;6
267.24500;307.84167; 3.303643e-002;3.14123;6
267.26901;307.84500; 3.701241e-002;3.14115;6
267.29401;307.84833; 4.100123e-002;3.14107;6
267.31699;307.85167; 4.505308e-002;3.14100;6
267.34000;307.85500; 4.919353e-002;3.14093;6
267.36301;307.85833; 5.343525e-002;3.14086;6
267.38501;307.86167; 5.766422e-002;3.14079;6
267.40799;307.86500; 6.179219e-002;3.14072;6
267.43100;307.86833; 6.598347e-002;3.14065;6
267.45401;307.87167; 7.017480e-002;3.14058;6
267.47800;307.87500; 7.431573e-002;3.14050;6
267.50000;307.87833; 7.843113e-002;3.14043;6
267.52301;307.88167; 8.255936e-002;3.14036;6
267.54401;307.88500; 8.668738e-002;3.14029;6
267.56601;307.88833; 9.079028e-002;3.14023;6
267.58801;307.89167; 9.479202e-002;3.14016;6
267.60901;307.89500; 9.869246e-002;3.14009;6
267.62900;307.89833;       0.10257;3.14003;6
267.64700;307.90167;       0.10642;3.13997;6
267.67001;307.90500;       0.11015;3.13990;6
267.68799;307.90833;       0.11376;3.13984;6
267.70801;307.91167;       0.11736;3.13978;6
267.72501;307.91500;       0.12080;3.13973;6
267.74500;307.91833;       0.12424;3.13967;6
267.76099;307.92167;       0.12749;3.13962;6
267.77899;307.92500;       0.13067;3.13956;6
267.79401;307.92833;       0.13375;3.13951;6
267.81000;307.93167;       0.13665;3.13946;6
267.82501;307.93500;       0.13940;3.13942;6
267.83899;307.93833;       0.14206;3.13937;6
267.85400;307.94167;       0.14457;3.13933;6
267.86600;307.94500;       0.14686;3.13929;6
267.88000;307.94833;       0.14906;3.13924;6
267.89200;307.95167;       0.15114;3.13921;6
267.90302;307.95500;       0.15313;3.13917;6
267.91400;307.95833;       0.15492;3.13914;6
267.92401;307.96167;       0.15651;3.13911;6
267.93301;307.96500;       0.15802;3.13908;6
267.94199;307.96833;       0.15925;3.13905;6
267.94901;307.97167;       0.16037;3.13903;6
267.95700;307.97500;       0.16133;3.13900;6
267.96399;307.97833;       0.16211;3.13898;6
267.97000;307.98167;       0.16269;3.13896;6
267.97400;307.98500;       0.16315;3.13895;6
267.97800;307.98833;       0.16339;3.13894;6
267.98099;307.99167;       0.16349;3.13893;6
267.98401;307.99500;       0.16337;3.13892;6
267.98801;307.99833;       0.16318;3.13891;6
267.98901;308.00167;       0.16274;3.13890;6
267.99100;308.00500;       0.16218;3.13890;6
267.99100;308.00833;       0.16146;3.13890;6
267.98999;308.01167;       0.16051;3.13890;6
267.98999;308.01500;       0.15941;3.13890;6
267.98801;308.01833;       0.15815;3.13891;6
267.98499;308.02167;       0.15672;3.13892;6
267.98199;308.02500;       0.15509;3.13893;6
267.97900;308.02833;       0.15330;3.13894;6
267.97699;308.03167;       0.15143;3.13894;6
267.97198;308.03500;       0.14941;3.13896;6
267.96701;308.03833;       0.14715;3.13897;6
267.96100;308.04167;       0.14479;3.13899;6
267.95499;308.04500;       0.14228;3.13901;6
267.94800;308.04833;       0.13962;3.13903;6
267.94299;308.05167;       0.13679;3.13905;6
267.93500;308.05500;       0.13393;3.13907;6
267.92700;308.05833;       0.13094;3.13910;6
267.92001;308.06167;       0.12779;3.13912;6
267.91199;308.06500;       0.12451;3.13915;6
267.90302;308.06833;       0.12113;3.13917;6
267.89301;308.07167;       0.11761;3.13920;6
267.88501;308.07500;       0.11407;3.13923;6
267.87500;308.07833;       0.11049;3.13926;6
267.86499;308.08167;       0.10679;3.13929;6
267.85699;308.08500;       0.10295;3.13932;6
267.84601;308.08833; 9.903039e-002;3.13935;6
267.83600;308.09167; 9.501739e-002;3.13938;6
267.82599;308.09500; 9.100433e-002;3.13941;6
267.81601;308.09833; 8.700388e-002;3.13944;6
267.80499;308.10167; 8.295261e-002;3.13948;6
267.79599;308.10500; 7.881296e-002;3.13951;6
267.78601;308.10833; 7.466047e-002;3.13954;6
267.77499;308.11167; 7.045714e-002;3.13957;6
267.76599;308.11500; 6.621607e-002;3.13960;6
267.75601;308.11833; 6.197480e-002;3.13963;6
267.74600;308.12167; 5.775879e-002;3.13966;6
267.73801;308.12500; 5.354302e-002;3.13969;6
267.72601;308.12833; 4.937724e-002;3.13973;6
267.71899;308.13167; 4.522479e-002;3.13975;6
267.70901;308.13500; 4.108451e-002;3.13978;6
267.70099;308.13833; 3.700775e-002;3.13980;6
267.69299;308.14167; 3.295625e-002;3.13983;6
267.68399;308.14500; 2.898050e-002;3.13986;6
267.67801;308.14833; 2.504311e-002;3.13988;6
267.66901;308.15167; 2.115587e-002;3.13990;6
267.66299;308.15500; 1.734496e-002;3.13992;6
267.65701;308.15833; 1.362261e-002;3.13994;6
267.65201;308.16167; 1.000162e-002;3.13996;6
267.64700;308.16500; 6.481855e-003;3.13997;6
267.64200;308.16833; 3.037994e-003;3.13999;6
267.63901;308.17167;-2.283999e-004;3.14000;6
267.63501;308.17500;-3.343074e-003;3.14001;6
267.63199;308.17833;-6.407009e-003;3.14002;6
267.63000;308.18167;-9.369568e-003;3.14003;6
267.62799;308.18500;-1.215494e-002;3.14003;6
267.62701;308.18833;-1.492754e-002;3.14003;6
267.62601;308.19167;-1.752295e-002;3.14004;6
267.62701;308.19500;-1.992821e-002;3.14003;6
267.62799;308.19833;-2.213096e-002;3.14003;6
267.62900;308.20167;-2.424511e-002;3.14003;6
267.63101;308.20500;-2.618191e-002;3.14002;6
267.63300;308.20833;-2.792885e-002;3.14002;6
267.63699;308.21167;-2.956157e-002;3.14000;6
267.64099;308.21500;-3.105506e-002;3.13999;6
267.64600;308.21833;-3.243449e-002;3.13998;6
267.65100;308.22167;-3.351009e-002;3.13996;6
267.65701;308.22500;-3.447162e-002;3.13994;6
267.66501;308.22833;-3.525563e-002;3.13992;6
267.67099;308.23167;-3.591334e-002;3.13990;6
267.67999;308.23500;-3.646933e-002;3.13987;6
267.68799;308.23833;-3.670897e-002;3.13984;6
267.69800;308.24167;-3.679640e-002;3.13981;6
267.70901;308.24500;-3.666844e-002;3.13978;6
267.71899;308.24833;-3.637604e-002;3.13975;6
267.73099;308.25167;-3.598207e-002;3.13971;6
267.74399;308.25500;-3.553730e-002;3.13967;6
267.75601;308.25833;-3.476348e-002;3.13963;6
267.76999;308.26167;-3.379944e-002;3.13959;6
267.78500;308.26500;-3.270864e-002;3.13954;6
267.79901;308.26833;-3.144071e-002;3.13950;6
267.81601;308.27167;-3.000773e-002;3.13944;6
267.83200;308.27500;-2.835963e-002;3.13940;6
267.84799;308.27833;-2.664820e-002;3.13934;6
267.86401;308.28167;-2.477215e-002;3.13929;6
267.88300;308.28500;-2.269305e-002;3.13924;6
267.90100;308.28833;-2.048746e-002;3.13918;6
267.92001;308.29167;-1.812974e-002;3.13912;6
267.93900;308.29500;-1.560739e-002;3.13906;6
267.95801;308.29833;-1.297105e-002;3.13900;6
267.97800;308.30167;-1.022057e-002;3.13894;6
267.99799;308.30500;-7.343429e-003;3.13888;6
268.02100;308.30833;-4.275884e-003;3.13880;6
268.04001;308.31167;-1.132902e-003;3.13875;6
268.06299;308.31500; 2.086674e-003;3.13867;6
268.08499;308.31833; 5.420111e-003;3.13860;6
268.10699;308.32167; 8.892881e-003;3.13854;6
268.12900;308.32500; 1.245434e-002;3.13847;6
268.15201;308.32833; 1.610462e-002;3.13840;6
268.17499;308.33167; 1.978028e-002;3.13832;6
268.19800;308.33500; 2.351931e-002;3.13825;6
268.22101;308.33833; 2.738501e-002;3.13818;6
268.24301;308.34167; 3.131394e-002;3.13811;6
268.26700;308.34500; 3.530652e-002;3.13804;6
268.29099;308.34833; 3.936247e-002;3.13796;6
268.31400;308.35167; 4.349432e-002;3.13789;6
268.33801;308.35500; 4.770234e-002;3.13781;6
268.35999;308.35833; 5.185947e-002;3.13775;6
268.38400;308.36167; 5.599163e-002;3.13767;6
268.40701;308.36500; 6.013636e-002;3.13760;6
268.42899;308.36833; 6.429366e-002;3.13753;6
268.45200;308.37167; 6.843849e-002;3.13746;6
268.47501;308.37500; 7.257072e-002;3.13739;6
268.49799;308.37833; 7.671566e-002;3.13732;6
268.52100;308.38167; 8.084800e-002;3.13724;6
268.54099;308.38500; 8.496730e-002;3.13718;6
268.56400;308.38833; 8.904909e-002;3.13711;6
268.58499;308.39167; 9.301667e-002;3.13704;6
268.60599;308.39500; 9.694631e-002;3.13698;6
268.62601;308.39833;       0.10088;3.13692;6
268.64600;308.40167;       0.10462;3.13685;6
268.66599;308.40500;       0.10833;3.13679;6
268.68701;308.40833;       0.11202;3.13672;6
268.70401;308.41167;       0.11554;3.13667;6
268.72400;308.41500;       0.11899;3.13661;6
268.74100;308.41833;       0.12240;3.13656;6
268.76001;308.42167;       0.12566;3.13650;6
268.77600;308.42500;       0.12879;3.13645;6
268.79199;308.42833;       0.13187;3.13640;6
268.80899;308.43167;       0.13486;3.13634;6
268.82300;308.43500;       0.13762;3.13630;6
268.83701;308.43833;       0.14022;3.13626;6
268.85101;308.44167;       0.14271;3.13621;6
268.86401;308.44500;       0.14510;3.13617;6
268.87701;308.44833;       0.14733;3.13613;6
268.89001;308.45167;       0.14949;3.13609;6
268.89999;308.45500;       0.15140;3.13606;6
268.91101;308.45833;       0.15318;3.13602;6
268.92099;308.46167;       0.15481;3.13599;6
268.92899;308.46500;       0.15630;3.13597;6
268.93900;308.46833;       0.15754;3.13594;6
268.94601;308.47167;       0.15862;3.13592;6
268.95300;308.47500;       0.15962;3.13589;6
268.95999;308.47833;       0.16047;3.13587;6
268.96600;308.48167;       0.16106;3.13585;6
268.97101;308.48500;       0.16149;3.13584;6
268.97400;308.48833;       0.16180;3.13583;6
268.97800;308.49167;       0.16191;3.13582;6
268.98199;308.49500;       0.16177;3.13580;6
268.98401;308.49833;       0.16147;3.13580;6
268.98499;308.50167;       0.16104;3.13579;6
268.98599;308.50500;       0.16045;3.13579;6
268.98801;308.50833;       0.15970;3.13578;6
268.98700;308.51167;       0.15873;3.13579;6
268.98599;308.51500;       0.15765;3.13579;6
268.98499;308.51833;       0.15637;3.13579;6
268.98300;308.52167;       0.15490;3.13580;6
268.98099;308.52500;       0.15331;3.13581;6
268.97800;308.52833;       0.15155;3.13582;6
268.97299;308.53167;       0.14962;3.13583;6
268.97000;308.53500;       0.14755;3.13584;6
268.96500;308.53833;       0.14533;3.13586;6
268.95901;308.54167;       0.14296;3.13587;6
268.95300;308.54500;       0.14043;3.13589;6
268.94601;308.54833;       0.13779;3.13592;6
268.94000;308.55167;       0.13507;3.13593;6
268.93399;308.55500;       0.13223;3.13595;6
268.92700;308.55833;       0.12922;3.13597;6
268.91800;308.56167;       0.12606;3.13600;6
268.91000;308.56500;       0.12282;3.13603;6
268.90100;308.56833;       0.11950;3.13606;6
268.89301;308.57167;       0.11606;3.13608;6
268.88400;308.57500;       0.11250;3.13611;6
268.87500;308.57833;       0.10888;3.13614;6
268.86600;308.58167;       0.10520;3.13617;6
268.85599;308.58500;       0.10138;3.13620;6
268.84601;308.58833; 9.751252e-002;3.13623;6
268.83701;308.59167; 9.364769e-002;3.13626;6
268.82599;308.59500; 8.970650e-002;3.13629;6
268.81799;308.59833; 8.572768e-002;3.13632;6
268.80701;308.60167; 8.163435e-002;3.13635;6
268.79599;308.60500; 7.749029e-002;3.13638;6
268.78699;308.60833; 7.335913e-002;3.13641;6
268.77701;308.61167; 6.922777e-002;3.13644;6
268.76700;308.61500; 6.505835e-002;3.13647;6
268.75800;308.61833; 6.083833e-002;3.13650;6
268.74899;308.62167; 5.661826e-002;3.13653;6
268.73901;308.62500; 5.246134e-002;3.13656;6
268.73099;308.62833; 4.831732e-002;3.13659;6
268.72101;308.63167; 4.422364e-002;3.13662;6
268.71301;308.63500; 4.013019e-002;3.13664;6
268.70300;308.63833; 3.604907e-002;3.13667;6
268.69601;308.64167; 3.205703e-002;3.13670;6
268.68799;308.64500; 2.810280e-002;3.13672;6
268.68201;308.64833; 2.422483e-002;3.13674;6
268.67499;308.65167; 2.041002e-002;3.13676;6
268.66699;308.65500; 1.668371e-002;3.13679;6
268.66101;308.65833; 1.297031e-002;3.13681;6
268.65500;308.66167; 9.383580e-003;3.13682;6
268.65100;308.66500; 5.898457e-003;3.13684;6
268.64600;308.66833; 2.539857e-003;3.13685;6
268.64200;308.67167;-7.933004e-004;3.13687;6
268.63800;308.67500;-3.949100e-003;3.13688;6
268.63501;308.67833;-7.016096e-003;3.13689;6
268.63101;308.68167;-1.000725e-002;3.13690;6
268.63000;308.68500;-1.285861e-002;3.13690;6
268.62900;308.68833;-1.558330e-002;3.13691;6
268.62799;308.69167;-1.810527e-002;3.13691;6
268.62799;308.69500;-2.048774e-002;3.13691;6
268.62900;308.69833;-2.281941e-002;3.13691;6
268.63101;308.70167;-2.497355e-002;3.13690;6
268.63300;308.70500;-2.691229e-002;3.13689;6
268.63501;308.70833;-2.876235e-002;3.13689;6
268.63901;308.71167;-3.044740e-002;3.13687;6
268.64200;308.71500;-3.192986e-002;3.13687;6
268.64700;308.71833;-3.324730e-002;3.13685;6
268.65302;308.72167;-3.447591e-002;3.13683;6
268.65900;308.72500;-3.550177e-002;3.13681;6
268.66699;308.72833;-3.637528e-002;3.13679;6
268.67401;308.73167;-3.699549e-002;3.13677;6
268.68201;308.73500;-3.745081e-002;3.13674;6
268.69000;308.73833;-3.772871e-002;3.13672;6
268.70099;308.74167;-3.789213e-002;3.13668;6
268.71201;308.74500;-3.790346e-002;3.13665;6
268.72299;308.74833;-3.773737e-002;3.13661;6
268.73599;308.75167;-3.738089e-002;3.13657;6
268.74701;308.75500;-3.685992e-002;3.13654;6
268.76001;308.75833;-3.608520e-002;3.13650;6
268.77301;308.76167;-3.510768e-002;3.13646;6
268.78799;308.76500;-3.399045e-002;3.13641;6
268.80301;308.76833;-3.274646e-002;3.13636;6
268.81900;308.77167;-3.131221e-002;3.13631;6
268.83499;308.77500;-2.972584e-002;3.13626;6
268.85101;308.77833;-2.796202e-002;3.13621;6
268.87000;308.78167;-2.598228e-002;3.13615;6
268.88699;308.78500;-2.392675e-002;3.13610;6
268.90601;308.78833;-2.169346e-002;3.13604;6
268.92300;308.79167;-1.934637e-002;3.13599;6
268.94299;308.79500;-1.688474e-002;3.13592;6
268.96201;308.79833;-1.424577e-002;3.13587;6
268.98199;308.80167;-1.146721e-002;3.13580;6
269.00201;308.80500;-8.561853e-003;3.13574;6
269.02399;308.80833;-5.567449e-003;3.13567;6
269.04599;308.81167;-2.395555e-003;3.13560;6
269.06699;308.81500; 8.903126e-004;3.13554;6
269.09000;308.81833; 4.252564e-003;3.13547;6
269.11200;308.82167; 7.728792e-003;3.13540;6
269.13400;308.82500; 1.129379e-002;3.13533;6
269.15601;308.82833; 1.493490e-002;3.13526;6
269.17899;308.83167; 1.867759e-002;3.13519;6
269.20300;308.83500; 2.247119e-002;3.13511;6
269.22601;308.83833; 2.637877e-002;3.13504;6
269.24899;308.84167; 3.034978e-002;3.13497;6
269.27200;308.84500; 3.434620e-002;3.13490;6
269.29599;308.84833; 3.839352e-002;3.13482;6
269.32001;308.85167; 4.247892e-002;3.13475;6
269.34299;308.85500; 4.665296e-002;3.13468;6
269.36700;308.85833; 5.081452e-002;3.13460;6
269.39001;308.86167; 5.492529e-002;3.13453;6
269.41199;308.86500; 5.903597e-002;3.13446;6
269.43701;308.86833; 6.323588e-002;3.13438;6
269.45801;308.87167; 6.747328e-002;3.13432;6
269.48099;308.87500; 7.167301e-002;3.13424;6
269.50500;308.87833; 7.584758e-002;3.13417;6
269.52600;308.88167; 7.998374e-002;3.13410;6
269.54800;308.88500; 8.412011e-002;3.13403;6
269.57101;308.88833; 8.820597e-002;3.13396;6
269.59201;308.89167; 9.221552e-002;3.13390;6
269.61401;308.89500; 9.619992e-002;3.13383;6
269.63501;308.89833;       0.10013;3.13376;6
269.65500;308.90167;       0.10398;3.13370;6
269.67401;308.90500;       0.10767;3.13364;6
269.69400;308.90833;       0.11129;3.13358;6
269.71201;308.91167;       0.11490;3.13352;6
269.73001;308.91500;       0.11829;3.13347;6
269.74701;308.91833;       0.12166;3.13341;6
269.76700;308.92167;       0.12490;3.13335;6
269.78201;308.92500;       0.12810;3.13330;6
269.79999;308.92833;       0.13117;3.13325;6
269.81500;308.93167;       0.13418;3.13320;6
269.82999;308.93500;       0.13688;3.13315;6
269.84399;308.93833;       0.13947;3.13311;6
269.85800;308.94167;       0.14197;3.13307;6
269.87100;308.94500;       0.14436;3.13303;6
269.88400;308.94833;       0.14660;3.13298;6
269.89499;308.95167;       0.14873;3.13295;6
269.90601;308.95500;       0.15062;3.13292;6
269.91800;308.95833;       0.15241;3.13288;6
269.92700;308.96167;       0.15407;3.13285;6
269.93600;308.96500;       0.15551;3.13282;6
269.94501;308.96833;       0.15679;3.13279;6
269.95300;308.97167;       0.15786;3.13277;6
269.95999;308.97500;       0.15874;3.13275;6
269.96600;308.97833;       0.15951;3.13273;6
269.97101;308.98167;       0.16015;3.13271;6
269.97699;308.98500;       0.16058;3.13269;6
269.98099;308.98833;       0.16086;3.13268;6
269.98401;308.99167;       0.16090;3.13267;6
269.98700;308.99500;       0.16076;3.13266;6
269.98801;308.99833;       0.16050;3.13266;6
269.99100;309.00167;       0.16009;3.13265;6
269.99100;309.00500;       0.15946;3.13265;6
269.99100;309.00833;       0.15860;3.13265;6
269.98901;309.01167;       0.15764;3.13266;6
269.98801;309.01500;       0.15651;3.13266;6
269.98700;309.01833;       0.15521;3.13266;6
269.98599;309.02167;       0.15373;3.13267;6
269.98199;309.02500;       0.15211;3.13268;6
269.97900;309.02833;       0.15025;3.13269;6
269.97601;309.03167;       0.14822;3.13270;6
269.97101;309.03500;       0.14609;3.13271;6
269.96500;309.03833;       0.14379;3.13273;6
269.95901;309.04167;       0.14135;3.13275;6
269.95300;309.04500;       0.13873;3.13277;6
269.94699;309.04833;       0.13598;3.13279;6
269.93900;309.05167;       0.13317;3.13281;6
269.93301;309.05500;       0.13027;3.13283;6
269.92401;309.05833;       0.12721;3.13286;6
269.91699;309.06167;       0.12400;3.13288;6
269.90799;309.06500;       0.12071;3.13291;6
269.89999;309.06833;       0.11729;3.13293;6
269.89001;309.07167;       0.11374;3.13297;6
269.88101;309.07500;       0.11010;3.13299;6
269.87299;309.07833;       0.10633;3.13302;6
269.86200;309.08167;       0.10251;3.13305;6
269.85300;309.08500; 9.865481e-002;3.13308;6
269.84100;309.08833; 9.469696e-002;3.13312;6
269.83301;309.09167; 9.070159e-002;3.13314;6
269.82300;309.09500; 8.670588e-002;3.13318;6
269.81299;309.09833; 8.260865e-002;3.13321;6
269.80301;309.10167; 7.842259e-002;3.13324;6
269.79199;309.10500; 7.426170e-002;3.13327;6
269.78101;309.10833; 7.010076e-002;3.13331;6
269.77100;309.11167; 6.583844e-002;3.13334;6
269.76199;309.11500; 6.160158e-002;3.13337;6
269.75201;309.11833; 5.740257e-002;3.13340;6
269.74200;309.12167; 5.316545e-002;3.13343;6
269.73099;309.12500; 4.897886e-002;3.13346;6
269.72299;309.12833; 4.481802e-002;3.13349;6
269.71500;309.13167; 4.064444e-002;3.13351;6
269.70499;309.13500; 3.648320e-002;3.13354;6
269.69501;309.13833; 3.237264e-002;3.13358;6
269.68799;309.14167; 2.832587e-002;3.13360;6
269.67801;309.14500; 2.440545e-002;3.13363;6
269.67099;309.14833; 2.048541e-002;3.13365;6
269.66400;309.15167; 1.656532e-002;3.13367;6
269.65900;309.15500; 1.282304e-002;3.13369;6
269.65201;309.15833; 9.143836e-003;3.13371;6
269.64700;309.16167; 5.515609e-003;3.13373;6
269.64099;309.16500; 1.975978e-003;3.13374;6
269.63699;309.16833;-1.449256e-003;3.13376;6
269.63300;309.17167;-4.696959e-003;3.13377;6
269.63000;309.17500;-7.868455e-003;3.13378;6
269.62601;309.17833;-1.092598e-002;3.13379;6
269.62299;309.18167;-1.385656e-002;3.13380;6
269.62100;309.18500;-1.668555e-002;3.13381;6
269.61899;309.18833;-1.938774e-002;3.13381;6
269.62000;309.19167;-2.189927e-002;3.13381;6
269.62000;309.19500;-2.434754e-002;3.13381;6
269.62000;309.19833;-2.668169e-002;3.13381;6
269.62100;309.20167;-2.885082e-002;3.13381;6
269.62299;309.20500;-3.081688e-002;3.13380;6
269.62500;309.20833;-3.264343e-002;3.13379;6
269.62900;309.21167;-3.427944e-002;3.13378;6
269.63300;309.21500;-3.581399e-002;3.13377;6
269.63699;309.21833;-3.709485e-002;3.13376;6
269.64401;309.22167;-3.822308e-002;3.13373;6
269.64899;309.22500;-3.913596e-002;3.13372;6
269.65601;309.22833;-3.990902e-002;3.13370;6
269.66299;309.23167;-4.054254e-002;3.13368;6
269.67099;309.23500;-4.101102e-002;3.13365;6
269.67899;309.23833;-4.133997e-002;3.13363;6
269.68900;309.24167;-4.149103e-002;3.13359;6
269.69901;309.24500;-4.147717e-002;3.13356;6
269.70999;309.24833;-4.123482e-002;3.13353;6
269.72101;309.25167;-4.082755e-002;3.13349;6
269.73401;309.25500;-4.031849e-002;3.13345;6
269.74600;309.25833;-3.958122e-002;3.13342;6
269.75900;309.26167;-3.862813e-002;3.13338;6
269.77399;309.26500;-3.752250e-002;3.13333;6
269.79001;309.26833;-3.626448e-002;3.13328;6
269.80499;309.27167;-3.484165e-002;3.13323;6
269.82001;309.27500;-3.325388e-002;3.13318;6
269.83801;309.27833;-3.150073e-002;3.13313;6
269.85400;309.28167;-2.965904e-002;3.13308;6
269.87201;309.28500;-2.760135e-002;3.13302;6
269.89001;309.28833;-2.534065e-002;3.13297;6
269.90900;309.29167;-2.297827e-002;3.13291;6
269.92899;309.29500;-2.050154e-002;3.13284;6
269.94699;309.29833;-1.788550e-002;3.13279;6
269.96701;309.30167;-1.506614e-002;3.13273;6
269.98700;309.30500;-1.210718e-002;3.13266;6
270.01001;309.30833;-9.058938e-003;3.13259;6
270.03000;309.31167;-5.947649e-003;3.13253;6
270.05200;309.31500;-2.696466e-003;3.13246;6
270.07401;309.31833; 6.943269e-004;3.13239;6
270.09601;309.32167; 4.173979e-003;3.13232;6
270.11899;309.32500; 7.729950e-003;3.13225;6
270.14099;309.32833; 1.142539e-002;3.13218;6
270.16400;309.33167; 1.515909e-002;3.13211;6
270.18799;309.33500; 1.895643e-002;3.13203;6
270.21201;309.33833; 2.285532e-002;3.13196;6
270.23499;309.34167; 2.681756e-002;3.13189;6
270.25800;309.34500; 3.079254e-002;3.13182;6
270.28201;309.34833; 3.486923e-002;3.13174;6
270.30499;309.35167; 3.904734e-002;3.13167;6
270.32800;309.35500; 4.325087e-002;3.13160;6
270.35001;309.35833; 4.744164e-002;3.13153;6
270.37500;309.36167; 5.160751e-002;3.13145;6
270.39899;309.36500; 5.581136e-002;3.13138;6
270.42099;309.36833; 6.005305e-002;3.13131;6
270.44400;309.37167; 6.423149e-002;3.13123;6
270.46701;309.37500; 6.842268e-002;3.13116;6
270.48901;309.37833; 7.261378e-002;3.13109;6
270.51199;309.38167; 7.681777e-002;3.13102;6
270.53299;309.38500; 8.095808e-002;3.13096;6
270.55600;309.38833; 8.506066e-002;3.13088;6
270.57599;309.39167; 8.904866e-002;3.13082;6
270.59799;309.39500; 9.304970e-002;3.13075;6
270.61801;309.39833; 9.699973e-002;3.13069;6
270.63901;309.40167;       0.10091;3.13063;6
270.66101;309.40500;       0.10476;3.13056;6
270.67899;309.40833;       0.10846;3.13050;6
270.69901;309.41167;       0.11209;3.13044;6
270.71701;309.41500;       0.11556;3.13038;6
270.73499;309.41833;       0.11894;3.13033;6
270.75201;309.42167;       0.12219;3.13027;6
270.76901;309.42500;       0.12539;3.13022;6
270.78500;309.42833;       0.12840;3.13017;6
270.80301;309.43167;       0.13139;3.13011;6
270.81601;309.43500;       0.13426;3.13007;6
270.83099;309.43833;       0.13698;3.13003;6
270.84601;309.44167;       0.13950;3.12998;6
270.85901;309.44500;       0.14194;3.12994;6
270.87201;309.44833;       0.14424;3.12990;6
270.88400;309.45167;       0.14633;3.12986;6
270.89499;309.45500;       0.14830;3.12983;6
270.90601;309.45833;       0.15019;3.12979;6
270.91699;309.46167;       0.15182;3.12976;6
270.92599;309.46500;       0.15329;3.12973;6
270.93600;309.46833;       0.15463;3.12970;6
270.94299;309.47167;       0.15576;3.12968;6
270.95099;309.47500;       0.15673;3.12965;6
270.95700;309.47833;       0.15755;3.12963;6
270.96301;309.48167;       0.15829;3.12961;6
270.96799;309.48500;       0.15879;3.12960;6
270.97299;309.48833;       0.15913;3.12958;6
270.97699;309.49167;       0.15925;3.12957;6
270.98099;309.49500;       0.15916;3.12956;6
270.98300;309.49833;       0.15895;3.12955;6
270.98499;309.50167;       0.15866;3.12954;6
